id,name,address,types,coordinates,rating,rating_n, international_phone_number ,populartimes,current_popularity,time_wait,time_spent
ChIJt3rcxAJZwokR35W740GarDI,Overlook,"225 E 44th St, New York, NY 10017, USA","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'lat': 40.75171630000001, 'lng': -73.97228439999999}",4.1,514, +1 212-682-7266 ,"[{'name': 'Monday', 'data': [38, 44, 61, 55, 0, 0, 0, 0, 0, 0, 0, 0, 14, 23, 36, 29, 29, 42, 53, 40, 38, 31, 31, 19]}, {'name': 'Tuesday', 'data': [12, 2, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 44, 63, 89, 76, 63, 42, 29, 23, 27, 23, 27, 44]}, {'name': 'Wednesday', 'data': [25, 14, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 25, 38, 38, 46, 55, 51, 42, 65, 93, 100, 85, 59]}, {'name': 'Thursday', 'data': [42, 21, 21, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 25, 51, 76, 95, 91, 68, 51, 36, 51]}, {'name': 'Friday', 'data': [42, 34, 25, 34, 0, 0, 0, 0, 0, 0, 0, 0, 27, 55, 34, 38, 27, 44, 61, 55, 53, 51, 63, 38]}, {'name': 'Saturday', 'data': [27, 25, 25, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 23, 48, 34, 19, 12, 29, 53, 74]}, {'name': 'Sunday', 'data': [100, 91, 74, 29, 0, 0, 0, 0, 0, 0, 0, 0, 42, 29, 14, 12, 12, 21, 19, 19, 27, 36, 38, 40]}]",,,"[45, 150]"
ChIJUYmB3AJZwokRzgNQTo4a-oo,Spanish Restaurant Tapas - Alcala,"246 E 44th St, New York, NY 10017, USA","['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']","{'lat': 40.7511405, 'lng': -73.9718231}",4.3,381, +1 212-370-1866 ,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 11, 11, 35, 52, 52, 29, 35, 23, 17, 23, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 17, 41, 29, 23, 11, 29, 23, 41, 23, 17, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 76, 64, 64, 64, 29, 11, 0, 5, 17, 5, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 5, 5, 17, 23, 47, 29, 29, 11, 11, 17, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 64, 47, 52, 41, 29, 17, 35, 23, 35, 11, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23, 47, 41, 17, 11, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 76, 76, 100, 47, 41, 0]}]",100,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0]}]",
ChIJhREnMB1ZwokRJZkTG2ejqQU,Keats Bar,"842 2nd Ave, New York, NY 10017, USA","['night_club', 'bar', 'point_of_interest', 'establishment']","{'lat': 40.75149500000001, 'lng': -73.97063700000001}",4.3,519, +1 212-682-5490 ,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 23, 26, 29, 34, 44, 51, 50]}, {'name': 'Wednesday', 'data': [34, 17, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 26, 34, 34, 30, 38, 44, 47]}, {'name': 'Thursday', 'data': [30, 20, 7, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 33, 41, 42, 35, 34, 36, 41]}, {'name': 'Friday', 'data': [36, 25, 19, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 23, 46, 60, 72, 88, 97, 100]}, {'name': 'Saturday', 'data': [77, 52, 35, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 29, 40, 58, 73, 84]}, {'name': 'Sunday', 'data': [64, 44, 26, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 16, 19, 15, 13, 17, 22, 14, 7]}]",,,
ChIJ1eDX3AJZwokRRNbRs3CnJHo,Ben & Jack's Steakhouse,"219 E 44th St, New York, NY 10017, USA","['meal_takeaway', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']","{'lat': 40.7518393, 'lng': -73.97233039999999}",4.5,704, +1 212-682-5678 ,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 100, 89, 70, 62, 67, 67, 78, 59, 56, 45, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 32, 32, 45, 40, 32, 21, 18, 16, 27, 48, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 51, 62, 29, 18, 18, 43, 51, 75, 91, 75, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 62, 67, 59, 32, 24, 35, 51, 43, 56, 51, 45, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 29, 29, 18, 27, 32, 45, 56, 40, 40, 48, 43, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 48, 54, 86, 81, 70, 59, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",8,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]","[10, 90]"
ChIJ-QOcah1ZwokRQA2iJwrQYoM,Kaoru,"306 E 46th St, New York, NY 10017, USA","['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']","{'lat': 40.752021, 'lng': -73.9699042}",4.5,561, +1 212-867-0874 ,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 57, 56, 44, 37, 40, 33, 31, 21, 17, 15, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 69, 75, 65, 50, 62, 55, 40, 34, 23, 30, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 42, 36, 40, 47, 56, 59, 55, 36, 18, 0, 10, 11]}, {'name': 'Thursday', 'data': [5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 57, 60, 55, 59, 49, 43, 28, 39, 42, 0, 24, 17]}, {'name': 'Friday', 'data': [18, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 49, 59, 62, 43, 56, 47, 55, 46, 47, 0, 76, 100]}, {'name': 'Saturday', 'data': [73, 59, 27, 0, 0, 0, 0, 0, 0, 0, 0, 46, 55, 50, 37, 52, 56, 65, 55, 50, 44, 0, 49, 52]}, {'name': 'Sunday', 'data': [56, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 20, 17, 18, 28, 49, 52, 69, 81, 81, 62, 0, 0]}]",22,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0]}]","[25, 90]"
ChIJ1SiUt9dYwokRvBBCh0qdA2I,Show Palace Gentlemen's Club NYC,"42-50 21st St, Queens, NY 11101, USA","['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'lat': 40.7510944, 'lng': -73.94553599999999}",3.4,191, +1 718-937-6969 ,,,,
ChIJG1EfvzJZwokRjKnUG60OoKw,Station Lounge,"11-01 43rd Ave, Queens, NY 11101, USA","['bar', 'point_of_interest', 'establishment']","{'lat': 40.7520767, 'lng': -73.94732119999999}",5,1,,,,,
ChIJjQjGfpJZwokRRMofQubPDec,Lost in Paradise Rooftop,"11-01 43rd Ave, Queens, NY 11101, USA","['bar', 'point_of_interest', 'establishment']","{'lat': 40.7520767, 'lng': -73.94732119999999}",4.7,4140, +1 929-789-3600 ,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 28, 30, 26, 19, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 15, 16, 15, 13, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 25, 27, 26, 21, 15, 10]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 40, 44, 47, 53, 61, 66]}, {'name': 'Saturday', 'data': [51, 38, 23, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 27, 32, 37, 42, 46, 53, 60, 76, 90, 100]}, {'name': 'Sunday', 'data': [80, 61, 40, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 27, 32, 33, 33, 34, 33, 30, 24, 0, 0]}]",,,
ChIJD_uCNtNZwokR8uyJSOjMuZQ,Bar Enzo,"10-15 43rd Ave 2nd Fl, Queens, NY 11101, USA","['bar', 'point_of_interest', 'establishment']","{'lat': 40.7521825, 'lng': -73.9480531}",,,,,,,
ChIJL0xJb_ZZwokRfmKufMDAycE,The Greats of Craft LIC,"10-15 43rd Ave, Queens, NY 11101, USA","['bar', 'cafe', 'food', 'store', 'point_of_interest', 'establishment']","{'lat': 40.7521825, 'lng': -73.9480531}",4.8,97, +1 718-489-9874 ,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 12, 19, 23, 19, 13, 9, 14, 19, 26, 29, 29, 14, 8, 4, 7, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 20, 25, 28, 17, 18, 32, 41, 41, 34, 26, 34, 30, 32, 25, 20, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 14, 19, 24, 21, 19, 25, 36, 47, 52, 51, 56, 59, 59, 43, 30, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 12, 9, 12, 12, 15, 17, 20, 23, 28, 32, 36, 37, 32, 31, 29, 19, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 13, 12, 15, 28, 35, 47, 40, 50, 50, 64, 67, 65, 59, 53, 50, 50, 45]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 9, 20, 42, 63, 90, 93, 96, 84, 85, 87, 95, 100, 91, 71]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 12, 14, 23, 31, 42, 42, 37, 31, 36, 37, 37, 25, 0, 0]}]",94,,"[60, 150]"
ChIJubrnGRlZwokRF0tiFgWba40,Focal Point Beer Co,"43-50 12th St, Queens, NY 11101, USA","['liquor_store', 'bar', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'lat': 40.7501338, 'lng': -73.94846729999999}",4.8,395,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 21, 29, 27, 20, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 24, 29, 29, 27, 23, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 25, 40, 54, 66, 64, 53, 32, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 18, 30, 41, 50, 49, 43, 30, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 26, 31, 35, 43, 49, 57, 64, 68, 65, 54, 39]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 32, 47, 64, 84, 97, 100, 92, 79, 65, 52, 37, 22]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 24, 33, 39, 50, 64, 69, 65, 51, 35, 21, 0, 0]}]",4,,
ChIJb4GKl9VYwokRpSvqo0dCnls,First Stop Bar & Grill,"27-08 Queens Plaza S, Queens, NY 11101, USA","['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']","{'lat': 40.7500075, 'lng': -73.9396435}",4,328, +1 718-309-6878 ,"[{'name': 'Monday', 'data': [41, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 30, 39, 41, 41, 32, 45, 54, 67, 67, 64, 56, 50]}, {'name': 'Tuesday', 'data': [37, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 43, 60, 58, 62, 58, 66, 67, 60, 50, 43, 33, 41]}, {'name': 'Wednesday', 'data': [35, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 37, 50, 54, 60, 66, 66, 71, 71, 69, 67, 60, 62]}, {'name': 'Thursday', 'data': [41, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 39, 47, 50, 41, 39, 35, 41, 39, 41, 47, 62, 69]}, {'name': 'Friday', 'data': [52, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 60, 66, 62, 56, 52, 56, 62, 64, 69, 83, 100, 100]}, {'name': 'Saturday', 'data': [73, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 28, 39, 43, 41, 41, 35, 33, 33, 33, 43, 52]}, {'name': 'Sunday', 'data': [56, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 28, 33, 35, 32, 39, 52, 58]}]",27,,
ChIJ6_nzsm9ZwokR40rURoDRKt0,菠萝爹地的家,"2959 Northern Blvd, Queens, NY 11101, USA","['bar', 'point_of_interest', 'establishment']","{'lat': 40.7501332, 'lng': -73.93622239999999}",,,,,,,
ChIJmVBUyq5ZwokRRRUUhbn6GaM,Finback LIC,"29-37 41st Ave, Queens, NY 11101, USA","['bar', 'food', 'point_of_interest', 'establishment']","{'lat': 40.74992659999999, 'lng': -73.93651369999999}",4.9,32, +1 646-560-2413 ,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 28, 31, 27, 15, 12, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 22, 25, 22, 19, 18, 15, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 30, 40, 48, 37, 31, 27, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 4, 10, 27, 40, 60, 57, 54, 42, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 15, 18, 27, 50, 72, 92, 95, 90, 78, 59]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 50, 71, 87, 98, 100, 96, 83, 66, 57, 56, 51]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 27, 30, 33, 36, 37, 40, 39, 0, 0, 0, 0]}]",100,,
ChIJ1xPvXiJfwokRPbTK-fL-dmw,The Mighty Crab (Queens),"34-45 48th St, Queens, NY 11101, USA","['meal_takeaway', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']","{'lat': 40.7522892, 'lng': -73.9145444}",3.4,1548, +1 718-278-8889 ,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 21, 28, 31, 32, 32, 31, 30, 27, 21, 14, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 21, 27, 28, 25, 25, 24, 25, 25, 21, 14, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 19, 24, 22, 21, 18, 17, 16, 16, 13, 7, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 21, 30, 33, 32, 29, 26, 26, 25, 21, 15, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 19, 22, 24, 27, 31, 34, 35, 35, 32, 24, 13, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 44, 68, 79, 75, 67, 62, 61, 59, 54, 44, 28, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 55, 81, 97, 100, 94, 88, 83, 71, 54, 33, 0, 0]}]",21,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 15, 15, 15, 15, 15, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 30, 45, 45, 45, 45, 30, 15, 15, 0, 0, 0]}]","[60, 90]"
ChIJlYBYA0BfwokRrOB7JNRkIAw,Cervecería astoria,"Queens, NY 11377, USA","['bar', 'point_of_interest', 'establishment']","{'lat': 40.75146539999999, 'lng': -73.90358979999999}",,,,,,,
ChIJiYnqjQVfwokRV7Yaor-w8Zg,Bowlero Queens,"69-10 34th Ave, Queens, NY 11377, USA","['bowling_alley', 'restaurant', 'food', 'bar', 'store', 'point_of_interest', 'establishment']","{'lat': 40.7520739, 'lng': -73.8967388}",4.3,3220, +1 718-651-0440 ,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 21, 21, 28, 33, 40, 44, 44, 47, 45, 37, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 13, 13, 15, 26, 37, 47, 46, 40, 36, 35, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 16, 22, 28, 38, 45, 48, 50, 47, 43, 34, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 11, 13, 17, 26, 36, 42, 52, 52, 47, 35, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 18, 23, 24, 29, 38, 53, 67, 81, 88, 88, 76]}, {'name': 'Saturday', 'data': [50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 63, 82, 98, 100, 96, 87, 78, 80, 90, 96, 84]}, {'name': 'Sunday', 'data': [56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 40, 53, 65, 72, 76, 74, 70, 62, 54, 43, 0]}]",40,,"[60, 180]"
ChIJq5QT8QVfwokR6bMQ3Rp1xsk,BQE Billiards & Bar,"70-02 34th Ave, Flushing, NY 11372, USA","['bar', 'point_of_interest', 'establishment']","{'lat': 40.75243479999999, 'lng': -73.8960065}",4.1,1196, +1 718-779-4348 ,"[{'name': 'Monday', 'data': [34, 24, 13, 12, 0, 0, 0, 0, 0, 0, 0, 18, 28, 36, 42, 35, 34, 39, 40, 39, 39, 35, 39, 40]}, {'name': 'Tuesday', 'data': [35, 26, 16, 13, 0, 0, 0, 0, 0, 0, 0, 16, 21, 29, 27, 28, 24, 36, 47, 58, 62, 63, 65, 58]}, {'name': 'Wednesday', 'data': [41, 19, 6, 3, 0, 0, 0, 0, 0, 0, 0, 11, 16, 26, 34, 24, 20, 27, 40, 45, 45, 42, 41, 41]}, {'name': 'Thursday', 'data': [31, 23, 12, 8, 0, 0, 0, 0, 0, 0, 0, 16, 28, 31, 37, 34, 41, 42, 53, 54, 63, 65, 59, 55]}, {'name': 'Friday', 'data': [39, 25, 10, 4, 0, 0, 0, 0, 0, 0, 0, 14, 17, 24, 31, 42, 39, 45, 45, 59, 75, 88, 100, 96]}, {'name': 'Saturday', 'data': [75, 46, 27, 14, 0, 0, 0, 0, 0, 0, 0, 27, 32, 43, 49, 55, 52, 44, 52, 62, 70, 83, 96, 98]}, {'name': 'Sunday', 'data': [81, 62, 39, 23, 0, 0, 0, 0, 0, 0, 0, 29, 48, 55, 61, 61, 69, 77, 78, 73, 60, 51, 48, 44]}]",14,,
ChIJ0eoEHXJfwokRyZ37gLM7vDg,Legends Sports Bar,"71-04 35th Ave, Jackson Heights, NY 11372, USA","['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']","{'lat': 40.7505622, 'lng': -73.8947759}",4.7,55, +1 718-255-1886 ,"[{'name': 'Monday', 'data': [12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 29, 45, 50, 37, 33, 37, 45, 58, 62, 66, 54, 45]}, {'name': 'Tuesday', 'data': [29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 29, 29, 45, 87, 70, 58, 45, 29, 37, 20, 8, 4]}, {'name': 'Wednesday', 'data': [12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 37, 29, 50, 54, 54, 33, 29, 20, 20, 25, 45, 83]}, {'name': 'Thursday', 'data': [62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 41, 45, 33, 41, 29, 25, 8, 16, 41, 41, 45]}, {'name': 'Friday', 'data': [33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 50, 62, 83, 83, 83, 66, 50, 33, 33, 37, 62, 66]}, {'name': 'Saturday', 'data': [41, 29, 16, 0, 0, 0, 0, 0, 0, 0, 0, 58, 33, 33, 20, 33, 37, 20, 20, 50, 66, 100, 87, 79]}, {'name': 'Sunday', 'data': [45, 33, 16, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 37, 50, 29, 20, 29, 41, 58, 75, 66, 50, 20]}]",79,,
