id,neighborhood,club_vibes,music_genres
ChIJ153A5FNYwokRe2RAj6pMXO8,Hell’s Kitchen,Loungey;Live Music,Jazz/Blues;Live Music
ChIJXRLW4VNYwokR86GtMXsa4KM,Hell’s Kitchen,Loungey;Dancey,Top 40/Pop;House/EDM;Throwbacks/80s-90s
ChIJSXK5RFFYwokR0FRZOB_pvDg,Hell’s Kitchen,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJuz62MlFYwokRPxcI1Dqu3yE,Hell’s Kitchen,Divey;Live Music,Rock/Indie;Jazz/Blues
ChIJJ4ARMFFYwokRRyJCDyI-fyM,Hell’s Kitchen,Upscale;Loungey,Top 40/Pop;House/EDM
ChIJ1wwl3FZYwokRzdwJfjGVOlI,Hell’s Kitchen,Loungey;Live Music,Jazz/Blues;Rock/Indie
ChIJYemzP1FYwokRYV3ciFFyurQ,Hell’s Kitchen,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJJzU5p1ZYwokRnjwqzlLub0E,Hell’s Kitchen,Loungey;Upscale,Jazz/Blues;Top 40/Pop
ChIJC6xz-lZYwokRd5Gv26A3RMA,Hell’s Kitchen,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJi49hkVZYwokRhMMfZm8so7E,Midtown,Loungey;Divey,Top 40/Pop;Throwbacks/80s-90s
ChIJt-yQKq9ZwokR9e4gTPrxEsg,Hell’s Kitchen,Loungey;Divey,Rock/Indie;Top 40/Pop
ChIJRyNeY4VZwokRmd4VwQbyVik,Hell’s Kitchen,Loungey;Dancey,Top 40/Pop;Hip-Hop/Rap;Disco/Funk
ChIJb-oLbwBZwokRmLHZPKnjq-4,Hell’s Kitchen,Divey;Loungey,Rock/Indie;Top 40/Pop
ChIJH8bnPlFYwokRLEtp039TVUU,Hell’s Kitchen,Divey;Loungey,Top 40/Pop;Throwbacks/80s-90s
ChIJbdoPbEZZwokREBWq_EVLfOI,Hell’s Kitchen,Loungey;Divey,Rock/Indie;Throwbacks/80s-90s
ChIJK4m82zxZwokRa91HX6IATrk,Hell’s Kitchen,Loungey;Divey,Latin/Reggaeton;Top 40/Pop
ChIJiYyPZcpZwokRJeTQxqkeptI,Hell’s Kitchen,Rooftop/Outdoor;Loungey,Top 40/Pop;Rock/Indie
ChIJ_XQGaExZwokRTmvrhBoWHUY,Hell’s Kitchen,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJZa0wOP5ZwokRsVyDcNLoUlg,Hell’s Kitchen,Loungey;Rooftop/Outdoor,Top 40/Pop;House/EDM
ChIJ__904VNYwokRWVjkJ3KCJqE,Hell’s Kitchen,Loungey;Divey,Jazz/Blues;Rock/Indie
ChIJZX2L3VNYwokRCKCe1QIyjGA,Hell’s Kitchen,Divey;Live Music,Rock/Indie;Jazz/Blues
ChIJfWVsl1ZYwokR9qnmtWV2pEg,Hell’s Kitchen,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJXz1QXE5ZwokRLwJIVmQhyEc,Hell’s Kitchen,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJte-0gz9ZwokR5wz0wDUVOpQ,Hell’s Kitchen,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJv6RszFdYwokR-moeAHqLAhM,Midtown,Loungey;Upscale,Latin/Reggaeton;Jazz/Blues
ChIJjfIegVZYwokRyqdwvzBC27s,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJkdo-ilZYwokRdRUnnvCrsLA,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJ_85dJlZYwokRzdVz7YJQOWs,Midtown,Live Music;Loungey,Jazz/Blues;Rock/Indie
ChIJU-p7HP9YwokRBWFPg_Z5oXU,Midtown,Loungey;Upscale,Top 40/Pop;Chill/Lo-fi
ChIJF1hsKlRYwokRq2iC2DnGlV4,Midtown,Loungey;Divey,Top 40/Pop;Rock/Indie
ChIJFQ55zVdYwokRUyAEIvUGfHw,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJq74bs1dYwokRDgoAUJ6CyOI,Hell’s Kitchen,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJ85byg1ZYwokRXHXGEcLxTC4,Hell’s Kitchen,Loungey;Rooftop/Outdoor,Top 40/Pop;House/EDM
ChIJE63ZsldYwokRBufbbx_CEvc,Hell’s Kitchen,Divey;Live Music,Rock/Indie;Top 40/Pop
ChIJr9cp0ldYwokR4iQiLLRgAB8,Midtown,Loungey;Rooftop/Outdoor,Top 40/Pop;House/EDM
ChIJhyOKIlZYwokR1fTYsdHgZU4,Midtown,Fratty;Loungey,Top 40/Pop;Throwbacks/80s-90s
ChIJP79nc1ZYwokRLtReM9TEbmo,Midtown,Loungey;Upscale,Top 40/Pop;Jazz/Blues
ChIJrSqq6fZZwokRVGXi_iHUnhY,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJkfrlSBtZwokRLRqMww0Lb5Q,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJ-5zhaVZYwokRefaZ85T74rQ,Midtown,Loungey;Rooftop/Outdoor,Top 40/Pop;Chill/Lo-fi
ChIJzYGZaYVZwokReGxLxgK2oNw,Hell’s Kitchen,Divey;Loungey,Rock/Indie;Jazz/Blues
ChIJ0RWk_A5ZwokR-QEzcuKdpP4,Hell’s Kitchen,Loungey;Divey,Top 40/Pop;Rock/Indie
ChIJGxgc_lZYwokRZUwtia280Uo,Hell’s Kitchen,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJD5EbjMpZwokRZrPRJuwodns,Hell’s Kitchen,Loungey;Live Music,Rock/Indie;Jazz/Blues;Live Music
ChIJGYx38NxZwokR2kFRb08-110,Midtown,Loungey;Live Music,Jazz/Blues;Live Music
ChIJBUqGTp9ZwokRLQU4x47BCCk,Midtown,Fratty;Divey,Rock/Indie;Throwbacks/80s-90s
ChIJCx3lDtZZwokR3HTb84fDE1s,Midtown,Loungey;Divey,Top 40/Pop;Rock/Indie
ChIJt-T7c1ZYwokR_np47722dfE,Hell’s Kitchen,Loungey;Upscale,Top 40/Pop;Jazz/Blues
ChIJQwXjbOhZwokR7nxxpz3-nlc,Midtown,Loungey;Upscale,Top 40/Pop;Jazz/Blues
ChIJY_i13TlZwokRhqLyKOfg808,Midtown,Upscale;Loungey,Top 40/Pop;House/EDM
ChIJ48lA4BtZwokRtq3kC7Jh4AQ,Midtown,Dancey;Rooftop/Outdoor,Latin/Reggaeton;Top 40/Pop
ChIJfx4pTBNZwokRHWUo5NFvt4I,Midtown,Rooftop/Outdoor;Loungey,Top 40/Pop;House/EDM
ChIJkQQlwvhYwokR1Grog17qfew,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJR33-vPhYwokRp6MzGzRnS0o,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJcw9wmlVYwokRxG_MnF7vU_g,Midtown,Loungey;Upscale,Jazz/Blues;Top 40/Pop
ChIJ4-jKwlVYwokReBWpUTo_RDM,Midtown,Loungey;Upscale,Top 40/Pop;Chill/Lo-fi
ChIJFbIdkvhYwokRAicwcVjJ2io,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJE8UCHflYwokRYNnt69kYmrQ,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJAwY0UopZwokR98MA6sWUkT4,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJp54kJfpYwokRm45V0KSo_2g,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJR-58MPpYwokR6uvm2VX0MK4,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJuQeWi_lYwokRIMbOO0aVL1U,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJ1Qxsi_lYwokR2dfUGgl2d6g,Midtown,Divey;Fratty,Top 40/Pop;Throwbacks/80s-90s
ChIJuQeWi_lYwokRB0tWx-ZYzHI,Midtown,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJg9nUf_lYwokRMvjyIsbEipQ,Midtown,Loungey;Rooftop/Outdoor,Jazz/Blues;Chill/Lo-fi
ChIJi0E5YvlYwokRQ6DKH3vYbqM,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJN1a_Y_lYwokRp5ULK1RczjA,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJFVWAmflYwokRol91CEeLmlA,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJQ2rWiydZwokRKb1IcXrXZ-E,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJmaoc3EBZwokRkDJ3wfj6-v4,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJC-0-t_lYwokRaleYQX_GVOk,Midtown,Loungey;Upscale,Top 40/Pop;Jazz/Blues
ChIJW23qZnlZwokRv4Pp_iNR0C0,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJpWThSuJZwokRjFz9XPvs0TI,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJmQisBftYwokRQBBSSiPmF_k,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJA-IwpvtYwokRgeNv-rFho2U,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJpzIwwPpYwokRf8pzNCWEZYA,Midtown,Upscale;Loungey,Chill/Lo-fi;Jazz/Blues
ChIJW6tYTPpYwokR8VKeYRHHtWs,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJzeSWP_pYwokRRDb4Kf3TQCs,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJrc9T9fpYwokRAZcRVvva28s,Midtown,Upscale,Top 40/Pop
ChIJrZOHF_pYwokRv56k2hjLbPQ,Midtown,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJMy0N8ixZwokRn5LaNonhDkE,Midtown,Loungey;Upscale,Jazz/Blues;Live Music
ChIJw1vpXEFZwokRmCe1i6mUtSI,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJ8XvdXzhZwokR8fO8PxzJkq8,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJobukNj1ZwokRieezuPhRnC8,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJd81qyXhZwokRK8FKhVvza-g,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJfaXHJABZwokRrtv0GKLxLkw,Midtown,Loungey;Upscale,Top 40/Pop;Jazz/Blues
ChIJKZfDrfpYwokRnFm_JcmhAaY,Midtown,Upscale;Loungey,Chill/Lo-fi;Jazz/Blues
ChIJ-RNjg-VYwokRp4wTZyl1LSA,Midtown,Divey;Loungey,Top 40/Pop;Rock/Indie
ChIJXW7C-uVYwokRmM35-dlCcss,Midtown,Upscale;Loungey,Top 40/Pop;Chill/Lo-fi
ChIJh--VxrpZwokRi9WsxTLuc-Y,Midtown,Upscale;Loungey,Top 40/Pop;House/EDM
ChIJy_EmhXxZwokRYzuAoyAiKnw,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJ1XcODlRZwokRK_Qaorw4whc,Midtown,Loungey;Upscale,Top 40/Pop;Jazz/Blues
ChIJR8swFuZYwokRjC85lfxUI7M,Midtown,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJx7TKPuZYwokRyg4VoyqvDmM,Midtown,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJy9odN-ZYwokRlJdO1M8gzA8,Midtown,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJjW7JHelZwokRnkEk29yKZHE,Midtown,Loungey;Rooftop/Outdoor,Top 40/Pop;Jazz/Blues
ChIJK_py_jJZwokRQ9YdlDv8MpQ,Midtown,Loungey;Upscale,Top 40/Pop;Chill/Lo-fi
ChIJKaFo5-dYwokRPlq1qeCr2yo,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJa1dYp8JYwokRX2NCKS9MxvE,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJyfIUA-hYwokRCvgf6LQGDUg,Midtown,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJ15X9N-ZYwokRzZ7KpAG_l78,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJb2K33edYwokRESzfJB2t2Z0,Midtown,Loungey;Rooftop/Outdoor,Top 40/Pop;Rock/Indie
ChIJW9uU_mpZwokRjDbSz438CJQ,Midtown,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJOaSLPGpZwokRjEq4tM3TRSU,Midtown,Loungey,Chill/Lo-fi
ChIJkaIm1slZwokRBXefA_48C1s,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJJxuk6DhZwokRii01n7jCgQg,Midtown,Loungey;Upscale,Top 40/Pop;Jazz/Blues
ChIJB1FM2IhZwokRDsby9_KYVz8,Midtown,Divey;Loungey,Rock/Indie;Chill/Lo-fi
ChIJvwjjXolfwokRn5JkX2bg5Tg,Astoria,Loungey;Divey,Top 40/Pop;Hip-Hop/Rap
ChIJ_yt5SglfwokRQfmRnSPkAWQ,Astoria,Loungey;Rooftop/Outdoor,Latin/Reggaeton;Top 40/Pop
ChIJ8cMvhzhfwokRXAPrqYokNNQ,Astoria,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJK6yDNjdfwokR_I3wR_rkS8s,Astoria,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJzS1uqTBfwokRxgpnsic0XwE,Astoria,Divey;Loungey,Rock/Indie;Chill/Lo-fi
ChIJ_acaSDdfwokRIYDr653_IQc,Astoria,Divey;Live Music,Rock/Indie;Jazz/Blues
ChIJ2wcKrDBfwokRGVL-u3Uo2Pw,Astoria,Loungey;Rooftop/Outdoor,Latin/Reggaeton;Top 40/Pop
ChIJSSM9RjdfwokRn1DrDUtm01Q,Astoria,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJEbVFNTdfwokROjfi0zb4HOY,Astoria,Loungey;Rooftop/Outdoor,Latin/Reggaeton;Top 40/Pop
ChIJO2wgVTdfwokRwQDDyjIN5w8,Astoria,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJazt3Oc1fwokReRFXNhJJ-ps,Astoria,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJj-fdTDdfwokRUl86TRztONA,Astoria,Divey;Live Music,Rock/Indie;Live Music
ChIJJb9jVTdfwokRG6hrqM9YHGQ,Astoria,Divey;Loungey,Rock/Indie;Hip-Hop/Rap
ChIJ-1Zs_zlfwokRGqUZmG3QLIc,Astoria,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJR2_C-DlfwokRUk2U_5UEQ5g,Astoria,Loungey;Divey,Top 40/Pop;Throwbacks/80s-90s
ChIJY5abCDlfwokRhaUrTgL1Cmk,Astoria,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJRRMBFzpfwokRz_IwKtrMbdw,Astoria,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJF7XePTpfwokRiu8ZV1xCDGY,Astoria,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJu_ZPCDlfwokRNS7856uUxDk,Astoria,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJn5HHo5VfwokRrC6Qc2c0uUY,Long Island City (LIC),Loungey;Divey,Top 40/Pop;Rock/Indie
ChIJUa_dm_5fwokRlLTR34Rr6sg,Astoria,Loungey;Divey,Latin/Reggaeton;Chill/Lo-fi
ChIJe8D8VKJfwokRaqLU_tFY2hA,Astoria,Divey;Live Music,Rock/Indie;Live Music
ChIJZ30p1aFfwokRNqTe7W7ymfg,Astoria,Loungey;Rooftop/Outdoor,Jazz/Blues;Chill/Lo-fi
ChIJB8q5hz5fwokRycD7DHYjj7Y,Astoria,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJ89r45T5fwokR5f2XdUI3-kE,Astoria,Loungey;Rooftop/Outdoor,Latin/Reggaeton;Top 40/Pop
ChIJ3a1Wmz5fwokRi4FybKR36t4,Astoria,Divey;Loungey,Rock/Indie;Top 40/Pop
ChIJI7LvnBVfwokRELKJ4fr2eEI,Astoria,Loungey,Jazz/Blues;Chill/Lo-fi
ChIJ-cftoRVfwokREZBPzEkXDs8,Astoria,Divey;Loungey,Rock/Indie;Live Music
ChIJB5UAH59fwokRlSevhuLTA9c,Astoria,Divey;Live Music,Rock/Indie;Jazz/Blues
ChIJK9buRRRfwokR59WAvqwSKO4,Astoria,Divey;Live Music,Rock/Indie;Live Music
ChIJgz0KUxRfwokRSM4VDDXWOkg,Astoria,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJFZfc4lpfwokRNvJsK1h6e3k,Astoria,Loungey;Divey,Jazz/Blues;Chill/Lo-fi
ChIJBZ_7RhRfwokRWkNVbmNJVkI,Long Island City (LIC),Divey,Chill/Lo-fi
ChIJNyAO8xJfwokRXsqd6kyBSio,Astoria,Loungey;Upscale,Hip-Hop/Rap;Top 40/Pop
ChIJ2SMTsUxYwokRTu74VS1MTZo,Hell’s Kitchen,Loungey;Live Music,Jazz/Blues;Live Music
ChIJpY9Tg01YwokRCr_aQpDrqgk,Hell’s Kitchen,Loungey;Rooftop/Outdoor,Top 40/Pop;House/EDM
ChIJvfVwDFJYwokRtWobbwOMEVM,Hell’s Kitchen,Loungey;Upscale,Latin/Reggaeton;Top 40/Pop
ChIJ25qpi01YwokRcl_NCKLxLh4,Hell’s Kitchen,Divey;Loungey,Rock/Indie;Top 40/Pop
ChIJedmJd01YwokRFBb3vZiFdoE,Hell’s Kitchen,Rooftop/Outdoor;Loungey,Top 40/Pop;House/EDM
ChIJS57ReU1YwokRfY1qlHeRIY8,Hell’s Kitchen,Rooftop/Outdoor;Loungey,Top 40/Pop;Chill/Lo-fi
ChIJ31zMd01YwokReOuVMqnI4Dc,Hell’s Kitchen,Loungey;Live Music,Jazz/Blues;Live Music
ChIJS57ReU1YwokREE4sqCNdDnE,Hell’s Kitchen,Loungey;Upscale,Jazz/Blues;Top 40/Pop
ChIJ1VV1jk1YwokRnHKR19rZTQs,Hell’s Kitchen,Divey;Loungey,Rock/Indie;Jazz/Blues
ChIJORjnnYNZwokR1uP2odXPR_I,Hell’s Kitchen,Loungey;Live Music,Top 40/Pop;Throwbacks/80s-90s
ChIJOxerSlJYwokRPmpdLA4CpWI,Hell’s Kitchen,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJ1x3vjFJYwokRl8Bs_D0gYlA,Hell’s Kitchen,Loungey;Upscale,Jazz/Blues;Live Music
ChIJByRB9FJYwokR7fTtYijEqGE,Hell’s Kitchen,Loungey;Upscale,Jazz/Blues;Live Music
ChIJxT_asVNYwokRIgy4WDg2wb0,Hell’s Kitchen,Loungey;Live Music,Live Music;Jazz/Blues
ChIJS-5BUlJYwokRgwjgB85p7vM,Hell’s Kitchen,Divey;Loungey,Top 40/Pop;Rock/Indie
ChIJ49rtTFJYwokR3gPe60JbrbY,Hell’s Kitchen,Loungey;Upscale,Top 40/Pop;Jazz/Blues
ChIJI8QzSVJYwokR6whAOGzrA0w,Hell’s Kitchen,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJxT_asVNYwokRsv5jcNziPiA,Hell’s Kitchen,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJp5v7UFJYwokRZckkAIswp9o,Hell’s Kitchen,Loungey;Rooftop/Outdoor,Top 40/Pop;Jazz/Blues
ChIJoYXt4FNYwokRdzX9Jtgvdak,Hell’s Kitchen,Loungey;Upscale,Latin/Reggaeton;Jazz/Blues
ChIJkVgURFFYwokRW0wQt_4tn-4,Hell’s Kitchen,Loungey;Upscale,Top 40/Pop;Chill/Lo-fi
ChIJRR0wrlNYwokRdLMlel38bqM,Hell’s Kitchen,Loungey;Divey,Rock/Indie;Throwbacks/80s-90s
ChIJVXPYb7JZwokRCVCgREDLnlQ,Hell’s Kitchen,Fratty;Divey,Top 40/Pop;Rock/Indie
ChIJscoCyFNYwokRDMEEfPoNM8o,Hell’s Kitchen,Loungey;Divey,Top 40/Pop;Rock/Indie
ChIJb_gqrVNYwokREdlsAAgJtOU,Hell’s Kitchen,Loungey;Divey,Latin/Reggaeton;Top 40/Pop
ChIJw4INJQBZwokRQDsl00Ujaig,Hell’s Kitchen,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJIbso2M1ZwokRKg4gwhuqj1I,Hell’s Kitchen,Loungey,Chill/Lo-fi
ChIJX4w7oC5ZwokRqRch73OOPE0,Hell’s Kitchen,Loungey;Upscale,Top 40/Pop;House/EDM;Chill/Lo-fi
ChIJ1blQCwZZwokRkbKL-tU7_Rk,Hell’s Kitchen,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJjXxHANTX54kRBbsxE_cOlFI,Hell’s Kitchen,Loungey;Rooftop/Outdoor,Top 40/Pop;Latin/Reggaeton
ChIJY6GtEtlZwokRyim4WU9-NEU,Midtown,Loungey;Rooftop/Outdoor,Top 40/Pop;Chill/Lo-fi
ChIJMR_fuhJZwokR_lRfTtMj8Jc,Hell’s Kitchen,Divey;Fratty,Rock/Indie;Top 40/Pop
ChIJA__4pVVZwokRCrAjVlE9BPE,Hell’s Kitchen,Divey;Loungey,Rock/Indie;Hip-Hop/Rap
ChIJhzEE6CNZwokRY4urIDwMeTw,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJJw1De1NYwokRAqEkJtpC_c4,Hell’s Kitchen,Divey;Fratty,Top 40/Pop;Throwbacks/80s-90s
ChIJdc9EhVNYwokR-naSYfm_Urc,Midtown,Loungey,Jazz/Blues;Live Music
ChIJgVaT1VdYwokRtR8BSg5Nueo,Hell’s Kitchen,Upscale;Loungey,Top 40/Pop;Hip-Hop/Rap
ChIJN2FymlNYwokRXXs_qNxlw5U,Midtown,Loungey;Upscale,Chill/Lo-fi;Top 40/Pop
ChIJ74M0h1NYwokR0BPb6iNmkzw,Hell’s Kitchen,Divey;Live Music,Rock/Indie;Jazz/Blues
ChIJP9968FNYwokRluXA9d7952g,Hell’s Kitchen,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJBQNmbFRYwokR4e9gc0meXWs,Midtown,Loungey;Divey,Top 40/Pop;Rock/Indie
ChIJ31JwJFRYwokRm6Rn7JHDcms,Midtown,Fratty;Live Music;Dancey,Top 40/Pop;Rock/Indie;Throwbacks/80s-90s
ChIJJ-j8klNYwokRSerxUzh6Nik,Hell’s Kitchen,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJBSESh1RYwokRyHcVnrG7JWo,Midtown,Loungey;Divey,Top 40/Pop;Throwbacks/80s-90s
ChIJ4e2I9lNYwokRaO-Ake7hsak,Hell’s Kitchen,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJ-TA7dlRYwokRDQuMTOTQuYw,Hell’s Kitchen,Loungey;Divey,Top 40/Pop;Hip-Hop/Rap
ChIJmR9pnVNYwokR9t0LLbZUtL4,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJmVAzOVRYwokRz9Z560XWp78,Midtown,Live Music;Upscale,Live Music;Jazz/Blues;Rock/Indie
ChIJBQNmbFRYwokRCDV5MWeSqto,Midtown,Loungey;Divey,Top 40/Pop;Rock/Indie
ChIJg3aih1NYwokRB2W4NqSEYjE,Hell’s Kitchen,Loungey;Upscale,House/EDM;Top 40/Pop
ChIJJ8EtEwBZwokRc6NEIsuWvg4,Hell’s Kitchen,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJaxzJjKFZwokRexF8pzssKOw,Hell’s Kitchen,Loungey;Upscale,Top 40/Pop;House/EDM
ChIJ7UHQnWBZwokRDV4_ecsRIt0,Hell’s Kitchen,Loungey;Upscale,Top 40/Pop;House/EDM
ChIJoY9kCSVZwokRwYpMScx3sTs,Hell’s Kitchen,Loungey;Divey,Rock/Indie;Top 40/Pop
ChIJTa68OwpZwokRKUQhhVhnf58,Midtown,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJbckGDQBZwokREFBYpQlnzZA,Midtown,Divey;Live Music,Rock/Indie;Jazz/Blues
ChIJeVjv6rRZwokRItsQl_bPZ7Q,Hell’s Kitchen,Loungey;Upscale,Top 40/Pop;House/EDM
ChIJ_8nO7IpZwokRDMhLK9X4Ob8,Midtown,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJnzkPKwBZwokRmUk0EzQbaNE,Midtown,Loungey,Chill/Lo-fi
ChIJiVXoAFVYwokRaaIaoxYZBeQ,Midtown,Loungey;Rooftop/Outdoor;Upscale,Top 40/Pop;Jazz/Blues
ChIJYepwLVRYwokRsvXclA3XFqo,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJy0KKmVVYwokRyab_FcJzFA0,Midtown,Loungey;Upscale,Latin/Reggaeton;Live Music
ChIJ4-jKwlVYwokRH1o_caL0Btw,Midtown,Loungey;Rooftop/Outdoor,Top 40/Pop;Chill/Lo-fi
ChIJdY2zDlVYwokREzNdClSZvTA,Midtown,Upscale;Loungey,Jazz/Blues;Top 40/Pop
ChIJq38lzVVYwokRSQFHWasfeqc,Midtown,Loungey;Upscale,Jazz/Blues;Live Music
ChIJmQJIxlVYwokRouMAJGGtbX8,Midtown,Loungey;Upscale,Top 40/Pop;Jazz/Blues
ChIJiVXoAFVYwokRX-zckF9qZjE,Midtown,Loungey;Upscale,Top 40/Pop;Jazz/Blues
ChIJEcWQDlZYwokRpsUFuPbsRI0,Midtown,Loungey;Divey,Top 40/Pop;Rock/Indie
ChIJlUTKy1VYwokREq7LLltPsGU,Midtown,Upscale;Loungey;Rooftop/Outdoor,Latin/Reggaeton;Top 40/Pop
ChIJS4dkrlVYwokRy6n9cfzGRC8,Midtown,Loungey;Upscale,Top 40/Pop;Jazz/Blues
ChIJfYWsWQ9ZwokRtRPfBCHxyao,Midtown,Loungey;Live Music,Top 40/Pop;Live Music
ChIJcQYXUlRYwokR0hDmOzz_A8c,Midtown,Loungey;Rooftop/Outdoor,Top 40/Pop;Chill/Lo-fi
ChIJVbquQV1ZwokRLqbdyLE2oI4,Midtown,Upscale;Loungey;Rooftop/Outdoor,Top 40/Pop;House/EDM;Jazz/Blues
ChIJCZw0B5VZwokR2nhIEzg76IU,Midtown,Upscale;Loungey,Top 40/Pop;House/EDM
ChIJ8cXwOqtZwokRcaCG-esAYPY,Midtown,Upscale;Loungey,Top 40/Pop;Chill/Lo-fi
ChIJJYPvjbhZwokR2GGLPONW3Ew,Midtown,Loungey;Upscale,Top 40/Pop;Chill/Lo-fi
ChIJi8A8kTxZwokRh9x5Ejos64E,Midtown,Loungey;Upscale,Top 40/Pop;House/EDM
ChIJwy-3cABZwokRcduaQA6Z8R4,Midtown,Loungey,Chill/Lo-fi
ChIJyxhUQbpZwokR2A9MEt0PvK4,Midtown,Loungey;Upscale,Top 40/Pop;House/EDM
ChIJNcZg81VYwokRIcQV-JL4Ewc,Midtown,Upscale;Loungey,Top 40/Pop;Jazz/Blues
ChIJG9u1qKtZwokR28mb77l_8Jc,Midtown,Upscale;Loungey,Top 40/Pop;Hip-Hop/Rap
ChIJo-QcDFZYwokRywu37G5211k,Midtown,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJfdxm5rxZwokRxNw9OPRsQbU,Midtown,Loungey;Rooftop/Outdoor,Top 40/Pop;House/EDM
